"""Preview""","""Collection""","""Sequence Number""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Target Name""","""Start Date""","""Int. Time""","""Instrument""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Proposal ID""","""P.I. Name""","""Data Release""","""Obs. ID""","""Min. Wavelength""","""Max. Wavelength""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:CFHT/1861432,CFHT,1861432,1861432p,150.1171870887781,2.2108011277227604,D2,57395.6710044,120.04399999999995,MegaPrime,g.MP9402,2,OBJECT,15BQ97,QSO Team,2016-01-08T00:00:00.000,1861432,3.969E-7,5.539E-7,1.13549392765648,polygon 149.6297538764121 1.7111780541347912 149.5187609727409 1.9687573281763662 149.5160252585833 2.4465622818991477 149.62448045386404 2.705555666817162 150.6048047926725 2.7104470903061753 150.71581994327113 2.45261088451268 150.7180599994837 1.9745707242363437 150.6092068459216 1.7156443905203957,0.18561477342281776,3.0300000000000007,57395.672393798144,image,0,ELIXIR,,calibration,,1,,2016-01-08T16:08:19.000,exposure,,,,Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,15Bm08,2016-01-27T18:23:26.000,caom:CFHT/1861432/1861432o,,,00000000-0000-0000-fffa-0152ed71d99d,ivo://cadc.nrc.ca/CFHT?1861432/1861432p,ivo://cadc.nrc.ca/CFHT?1861432/1861432p
caom:CFHT/1909582,CFHT,1909582,1909582p,150.11681020030596,2.2108523627174463,D2,57459.2447537,120.04599999999998,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-03-12T00:00:00.000,1909582,3.98003455913135E-7,5.51447311988385E-7,1.1357728556432747,polygon 149.62879488652266 1.7115212107597273 149.51833339144562 1.9695915466846259 149.51571695748487 2.4470722215852163 149.62455283715573 2.7062015936277817 150.60470945746107 2.710197231606358 150.71558704828644 2.4521522382069065 150.7175259661518 1.9743028858359253 150.60871404671238 1.715167835255869,0.18567228186116208,3.093805096490481,57459.246143121294,image,,ELIXIR,,calibration,,1,,2016-03-12T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Am01,2016-04-05T08:50:00.000,caom:CFHT/1909582/1909582o,,,00000000-0000-0000-5b79-01551003ba43,ivo://cadc.nrc.ca/CFHT?1909582/1909582p,ivo://cadc.nrc.ca/CFHT?1909582/1909582p
caom:CFHT/1910028,CFHT,1910028,1910028p,150.1185218305236,2.2102020113504466,D2,57463.231705,120.04799999999989,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-03-16T00:00:00.000,1910028,3.98003455913135E-7,5.51447311988385E-7,1.1343262889507102,polygon 149.63100308469726 1.7110024327079572 149.52018457972798 1.9686361714597211 149.51771115367373 2.446341191157103 149.62637750596272 2.7051917574209767 150.6060807079954 2.708826099188073 150.71743051849595 2.451232555748632 150.7190773539733 1.973408344847698 150.61119950433024 1.7156435798202523,0.1855890737865333,3.093805096490481,57463.23309444444,image,,ELIXIR,,calibration,,1,,2016-03-16T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Am01,2016-04-05T09:01:48.000,caom:CFHT/1910028/1910028o,,,00000000-0000-0000-b108-015510434411,ivo://cadc.nrc.ca/CFHT?1910028/1910028p,ivo://cadc.nrc.ca/CFHT?1910028/1910028p
caom:CFHT/2214553,CFHT,2214553,2214553p,150.11798470087308,2.2115194209300597,D2,58047.640252,120.061,MegaPrime,g.MP9402,2,OBJECT,17BQ97,QSO Team,2017-10-21T00:00:00.000,2214553,3.98003455913135E-7,5.51447311988385E-7,1.1354517833576487,polygon 149.63028636344177 1.712047131746175 149.51952903604234 1.9698858270997874 149.51685085558816 2.447658814574339 149.62532747171036 2.7063053744151375 150.60582759507142 2.71101340904049 150.71679891886515 2.4531278602270277 150.7186813546017 1.9752151532613453 150.60982958525034 1.7162115492764656,0.18564087270877005,3.093805096490481,58047.641641594906,image,,ELIXIR,,calibration,,1,,2017-10-21T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Bm03,2017-10-31T11:44:42.000,caom:CFHT/2214553/2214553o,,,00000000-0000-0000-9ef3-015f7a4f6856,ivo://cadc.nrc.ca/CFHT?2214553/2214553p,ivo://cadc.nrc.ca/CFHT?2214553/2214553p
caom:CFHT/2235439,CFHT,2235439,2235439p,150.11705532962452,2.20990076138078,D2,58101.6572339,120.09499999999996,MegaPrime,g.MP9402,2,OBJECT,17BQ97,QSO Team,2017-12-14T00:00:00.000,2235439,3.98003455913135E-7,5.51447311988385E-7,1.136216732386945,polygon 149.62940796516148 1.7104625572920327 149.51841971627053 1.968135526535221 149.51582200587686 2.446152958289403 149.6244358895615 2.705105380285019 150.60499086942085 2.7095419174260087 150.71588927487224 2.4516104484615795 150.71780394998189 1.9735241385438371 150.60881096463007 1.7139796663761047,0.18563059318817232,3.093805096490481,58101.65862388843,image,,ELIXIR,,calibration,,1,,2017-12-14T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Bm05,2018-01-11T10:00:30.000,caom:CFHT/2235439/2235439o,,,00000000-0000-0000-e3f2-0160ec80cd76,ivo://cadc.nrc.ca/CFHT?2235439/2235439p,ivo://cadc.nrc.ca/CFHT?2235439/2235439p
caom:CFHT/2246098,CFHT,2246098,2246098p,150.1158549489257,2.2066644544827057,D2,58194.4019928,120.13000000000008,MegaPrime,g.MP9402,2,OBJECT,18AQ97,QSO Team,2018-03-17T00:00:00.000,2246098,3.98003455913135E-7,5.51447311988385E-7,1.1353830729564223,polygon 149.63157156262565 1.7037612187544653 149.51925128555243 1.9609395497707425 149.5132988715842 2.4384207979354215 149.6202132222607 2.6983673405865147 150.60036413596657 2.709462812080517 150.7127808696901 2.45234480291505 150.71803937810566 1.974639655451 150.61104070688054 1.714653034250901,0.1856480346311083,3.093805096490481,58194.403383193516,image,,ELIXIR,,calibration,,1,,2018-03-17T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Am02,2018-04-13T17:11:07.000,caom:CFHT/2246098/2246098o,,,00000000-0000-0000-b0c2-0162c520a931,ivo://cadc.nrc.ca/CFHT?2246098/2246098p,ivo://cadc.nrc.ca/CFHT?2246098/2246098p
caom:CFHT/2278712,CFHT,2278712,2278712p,150.11617632746638,2.2129704663761487,D2,58261.2465022,120.06199999999993,MegaPrime,g.MP9402,2,OBJECT,18AQ97,QSO Team,2018-05-23T00:00:00.000,2278712,3.98003455913135E-7,5.51447311988385E-7,1.1346135742889807,polygon 149.6315317206889 1.7111903830996198 149.51923131147444 1.9680450107377254 149.51403924599944 2.4456339598879566 149.62110015860657 2.7050662694247194 150.60092470398635 2.714939566221915 150.7132175757176 2.4577519632942 150.71783067888177 1.9798782993138673 150.61127768228243 1.720438536172793,0.1855537048716516,3.093805096490481,58261.24789180649,image,,ELIXIR,,calibration,,1,,2018-05-23T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Am04,2018-06-10T22:31:33.000,caom:CFHT/2278712/2278712o,,,00000000-0000-0000-2975-0163efdca551,ivo://cadc.nrc.ca/CFHT?2278712/2278712p,ivo://cadc.nrc.ca/CFHT?2278712/2278712p
caom:CFHT/2362124,CFHT,2362124,2362124p,150.1174042855414,2.2091629286866095,D2,58468.6620254,120.09299999999993,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2018-12-16T00:00:00.000,2362124,3.98003455913135E-7,5.51447311988385E-7,1.1359002303101988,polygon 149.63301351461888 1.7065352152609563 149.5204492327551 1.963471827169144 149.5146801303394 2.441234143876173 149.62159710593036 2.7009648348878557 150.6020270326864 2.712004127377895 150.71452687245224 2.4546113397495617 150.71967152312882 1.9764865386717645 150.61241526723128 1.7167111921948361,0.18563059124660727,3.093805096490481,58468.66341536528,image,,ELIXIR,,calibration,,1,,2018-12-16T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm05,2018-12-23T21:44:12.000,caom:CFHT/2362124/2362124o,,,00000000-0000-0000-9e5c-0167e16d49cf,ivo://cadc.nrc.ca/CFHT?2362124/2362124p,ivo://cadc.nrc.ca/CFHT?2362124/2362124p
caom:CFHT/2368445,CFHT,2368445,2368445p,150.1134086862494,2.210493393676373,D2,58498.6685474,120.05699999999987,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2019-01-15T00:00:00.000,2368445,3.98003455913135E-7,5.51447311988385E-7,1.1359324806695348,polygon 149.62820869332594 1.708408721918289 149.51594772117087 1.9653906187732701 149.5110997244461 2.4434015102838345 149.61830737135097 2.7029387980735464 150.59872200964108 2.7126176493293173 150.7110020367691 2.455353299415492 150.71555707152453 1.9773347419175167 150.60787333379298 1.7176828428347761,0.1856382072797559,3.093805096490481,58498.66993694861,image,,ELIXIR,,calibration,,1,,2019-01-15T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm06,2019-02-04T17:11:23.000,caom:CFHT/2368445/2368445o,,,00000000-0000-0000-f740-0168bee4deca,ivo://cadc.nrc.ca/CFHT?2368445/2368445p,ivo://cadc.nrc.ca/CFHT?2368445/2368445p
caom:CFHT/2366760,CFHT,2366760,2366760p,150.11354837908536,2.2105639128016037,D2,58492.6704738,120.05400000000006,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2019-01-09T00:00:00.000,2366760,3.98003455913135E-7,5.51447311988385E-7,1.135093232962486,polygon 149.62822986108642 1.7091181409195997 149.51610416584745 1.965432491348551 149.51124454731644 2.44347408456035 149.61868765089238 2.7025992252890347 150.59883027944207 2.7125426827628587 150.71101715227337 2.455301185987267 150.71533099403075 1.977430337482545 150.60792494260932 1.7176791725489267,0.18560617222007944,3.093805096490481,58492.67186331389,image,,ELIXIR,,calibration,,1,,2019-01-09T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm06,2019-01-30T19:32:43.000,caom:CFHT/2366760/2366760o,,,00000000-0000-0000-68bc-0168bedd898f,ivo://cadc.nrc.ca/CFHT?2366760/2366760p,ivo://cadc.nrc.ca/CFHT?2366760/2366760p
caom:CFHT/2361884,CFHT,2361884,2361884p,150.11727838303128,2.2099347115985353,D2,58467.6606728,120.07200000000009,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2018-12-15T00:00:00.000,2361884,3.98003455913135E-7,5.51447311988385E-7,1.1357287476821156,polygon 149.6328555487885 1.7071966870199589 149.52043698798312 1.9643541186737963 149.51475848649866 2.4421699121880494 149.62164553573922 2.7018506368672917 150.6019300124268 2.7126734603506293 150.71440620904437 2.455475033008341 150.71939375146962 1.9776156262851714 150.6123537644199 1.7175705366724117,0.18563321922147202,3.093805096490481,58467.66206252222,image,,ELIXIR,,calibration,,1,,2018-12-15T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm05,2018-12-23T21:39:42.000,caom:CFHT/2361884/2361884o,,,00000000-0000-0000-4bfa-0167e16c8657,ivo://cadc.nrc.ca/CFHT?2361884/2361884p,ivo://cadc.nrc.ca/CFHT?2361884/2361884p
caom:CFHT/2366020,CFHT,2366020,2366020p,150.11353030856841,2.210523675931185,D2,58489.6682147,120.04500000000004,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2019-01-06T00:00:00.000,2366020,3.98003455913135E-7,5.51447311988385E-7,1.1352664492289541,polygon 149.62867803034797 1.7086426831362331 149.51624742248183 1.9654181925558163 149.5113679597574 2.443410787021179 149.61857159970538 2.702846584485826 150.59875688010234 2.7124748769277574 150.71100610537886 2.4551910730092175 150.71532227676735 1.9773685680805073 150.60793069319197 1.7177243132477713,0.18557014501299662,3.093805096490481,58489.669604109724,image,,ELIXIR,,calibration,,1,,2019-01-06T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm06,2019-01-30T19:10:40.000,caom:CFHT/2366020/2366020o,,,00000000-0000-0000-fcbd-0168a4fd0b41,ivo://cadc.nrc.ca/CFHT?2366020/2366020p,ivo://cadc.nrc.ca/CFHT?2366020/2366020p
caom:CFHT/2368203,CFHT,2368203,2368203p,150.11349854774954,2.2105221290000685,D2,58497.6690486,120.05800000000002,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2019-01-14T00:00:00.000,2368203,3.98003455913135E-7,5.51447311988385E-7,1.1356167960299963,polygon 149.62853919824306 1.708571024580607 149.516045925031 1.9653581005404845 149.51122474869942 2.443369452949611 149.6184353559622 2.7028730297960664 150.5988202880235 2.712542335357071 150.71103629620714 2.4552704586270124 150.71553826250044 1.9772931662794946 150.6079542905309 1.7177497075582266,0.18562852574248606,3.093805096490481,58497.67043816019,image,,ELIXIR,,calibration,,1,,2019-01-14T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm06,2019-02-04T17:00:39.000,caom:CFHT/2368203/2368203o,,,00000000-0000-0000-8665-0168bedb0b3d,ivo://cadc.nrc.ca/CFHT?2368203/2368203p,ivo://cadc.nrc.ca/CFHT?2368203/2368203p
caom:CFHT/2366264,CFHT,2366264,2366264p,150.11338043423083,2.210483547578079,D2,58490.6575302,120.06199999999993,MegaPrime,g.MP9402,2,OBJECT,18BQ97,QSO Team,2019-01-07T00:00:00.000,2366264,3.98003455913135E-7,5.51447311988385E-7,1.1354995913963393,polygon 149.62822676397565 1.708335324375284 149.51616344783187 1.9654302960620669 149.51114083855313 2.4431220619647434 149.61851743476785 2.7028967524887406 150.59873069045486 2.7124989486250115 150.7108983074077 2.4551352398397484 150.71529438003722 1.9773611476179553 150.60809751179804 1.7179148007867155,0.18557442432768465,3.093805096490481,58490.65891980648,image,,ELIXIR,,calibration,,1,,2019-01-07T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Bm06,2019-01-30T19:20:38.000,caom:CFHT/2366264/2366264o,,,00000000-0000-0000-fc4d-0168a4feaa19,ivo://cadc.nrc.ca/CFHT?2366264/2366264p,ivo://cadc.nrc.ca/CFHT?2366264/2366264p
caom:CFHT/2377893,CFHT,2377893,2377893p,150.11730768091044,2.2084342265359,D2,58556.2589684,120.04599999999998,MegaPrime,g.MP9402,2,OBJECT,19AQ97,QSO Team,2019-03-14T00:00:00.000,2377893,3.98003455913135E-7,5.51447311988385E-7,1.1357211897089563,polygon 149.63250207441126 1.7060742119976027 149.5202947999518 1.9632272541249591 149.51476546034095 2.440953246440415 149.62180293241462 2.7005558536771446 150.6021155525181 2.7108254630952615 150.71458729404253 2.4536026495324705 150.7195161573038 1.9755329355919855 150.6122044318607 1.7159063792711038,0.18561806097278347,3.093805096490481,58556.260357821295,image,,ELIXIR,,calibration,,1,,2019-03-14T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,19Am02,2019-03-28T11:33:49.000,caom:CFHT/2377893/2377893o,,,03b641d8-c87b-4a0a-ba13-2a0f95839013,ivo://cadc.nrc.ca/CFHT?2377893/2377893p,ivo://cadc.nrc.ca/CFHT?2377893/2377893p
caom:CFHT/2452338,CFHT,2452338,2452338p,150.11493527657322,2.2102139043551006,D2,58779.6361316,120.061,MegaPrime,g.MP9402,2,OBJECT,19BQ97,QSO Team,2019-10-23T00:00:00.000,2452338,3.98003455913135E-7,5.51447311988385E-7,1.1356282213808306,polygon 149.62881957190342 1.7095973807682014 149.51694017794304 1.96666940199934 149.51316265384992 2.444658494267273 149.6210388901905 2.7039140240148214 150.6012847478952 2.710947276909792 150.71298294555433 2.4534181429294506 150.71649158491545 1.9753179718865823 150.60822312413814 1.7160808648721115,0.18563205769781338,3.093805096490481,58779.637521194905,image,,ELIXIR,,calibration,,1,,2019-10-23T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,19Bm02,2019-11-04T12:44:59.000,caom:CFHT/2452338/2452338o,,,029afc62-0391-4a18-9a01-9819b18a984c,ivo://cadc.nrc.ca/CFHT?2452338/2452338p,ivo://cadc.nrc.ca/CFHT?2452338/2452338p
caom:CFHT/2603711,CFHT,2603711,2603711p,150.1166159645999,2.210174937517607,D2,59312.2676634,120.143,MegaPrime,g.MP9402,2,OBJECT,21AQ97,QSO Team,2021-04-08T00:00:00.000,2603711,3.98003455913135E-7,5.51447311988385E-7,1.1357436478557723,polygon 149.63071614642988 1.708666891736769 149.5191964812695 1.9662737115723417 149.5146010315497 2.443814551559271 149.62230081008022 2.703353525499921 150.60257247077976 2.7116659676733548 150.71435382231658 2.454153899778447 150.71823766576694 1.976310666513811 150.61039254675094 1.7166002481270084,0.18565417448394309,3.093805096490481,59312.26905394399,image,,ELIXIR,,calibration,,1,,2021-04-08T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,21Am03,2021-04-23T16:34:24.000,caom:CFHT/2603711/2603711o,,,07c5f625-ecd0-45fe-82f7-7e73bbf39583,ivo://cadc.nrc.ca/CFHT?2603711/2603711p,ivo://cadc.nrc.ca/CFHT?2603711/2603711p
caom:CFHT/2087012,CFHT,2087012,2087012p,150.11732043731564,2.209766208771015,D2,57837.2325359,120.049,MegaPrime,g.MP9402,2,OBJECT,17AQ97,QSO Team,2017-03-25T00:00:00.000,2087012,3.98003455913135E-7,5.51447311988385E-7,1.1352161827125613,polygon 149.63123638833682 1.7089521986213327 149.5196928061316 1.966350285945012 149.51567051581864 2.4440523550423876 149.62347129391404 2.703308442241223 150.6036465624837 2.7105765271506073 150.71527215503932 2.452966613337537 150.71850954152686 1.9752184308220109 150.6106969576307 1.7157988561197186,0.18559348695004285,3.093805096490481,57837.23392535602,image,,ELIXIR,,calibration,,1,,2017-03-25T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Am03,2017-04-17T16:53:41.000,caom:CFHT/2087012/2087012o,,,00000000-0000-0000-6c96-015bb3a71a0c,ivo://cadc.nrc.ca/CFHT?2087012/2087012p,ivo://cadc.nrc.ca/CFHT?2087012/2087012p
caom:CFHT/2867581,CFHT,2867581,2867581p,150.1163028023071,2.210546472661008,D2,60031.2282198,120.11399999999996,MegaPrime,g.MP9402,2,OBJECT,23AQ97,QSO Team,2023-03-28T00:00:00.000,2867581,3.98003455913135E-7,5.51447311988385E-7,1.1356264558750695,polygon 149.63137100622768 1.7083686068947088 149.5192786061898 1.9656182291122235 149.5138893030516 2.4433420588468664 149.62099853615507 2.7028434758799875 150.60121750410315 2.7127853541611273 150.71358843539002 2.4555289067955215 150.71837504347752 1.9775047526169232 150.61093499354226 1.7177880049586634,0.1856208026394581,3.093805096490481,60031.22961000833,image,,ELIXIR,,calibration,,1,,2023-03-28T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Am02,2023-04-04T20:03:17.000,caom:CFHT/2867581/2867581o,,,759dfc2d-11e6-4cac-877e-9f649873b606,ivo://cadc.nrc.ca/CFHT?2867581/2867581p,ivo://cadc.nrc.ca/CFHT?2867581/2867581p
caom:CFHT/2813763,CFHT,2813763,2813763p,150.11561705966494,2.212136114899465,D2,59906.6565679,120.08599999999994,MegaPrime,g.MP9402,2,OBJECT,22BQ97,QSO Team,2022-11-23T00:00:00.000,2813763,3.98003455913135E-7,5.51447311988385E-7,1.1360173169595669,polygon 149.6311487965798 1.7097246563110815 149.51839850017367 1.9664960721584919 149.51302809396216 2.4445786429876932 149.6199975047305 2.7042344548546 150.6003231154458 2.714719895015051 150.71286939724305 2.457491298621761 150.71797342091995 1.979309791079487 150.6105280966498 1.7195177613179027,0.18563278794326832,3.093805096490481,59906.65795778426,image,,ELIXIR,,calibration,,1,,2022-11-23T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,22Bm04,2022-11-30T08:13:56.000,caom:CFHT/2813763/2813763o,,,33c00c0d-81d6-4805-a0db-ff9669cb1658,ivo://cadc.nrc.ca/CFHT?2813763/2813763p,ivo://cadc.nrc.ca/CFHT?2813763/2813763p
caom:CFHT/2814286,CFHT,2814286,2814286p,150.11555987936939,2.211997061168404,D2,59909.6455822,120.07399999999998,MegaPrime,g.MP9402,2,OBJECT,22BQ97,QSO Team,2022-11-26T00:00:00.000,2814286,3.98003455913135E-7,5.51447311988385E-7,1.1357789459135503,polygon 149.63082054368587 1.7094261592921498 149.51868289585346 1.9666737659626108 149.51301584459162 2.444238059622151 149.62009284978612 2.7040894010505383 150.60032831776442 2.7145902399543473 150.7127389308557 2.4572887443934377 150.71771678062726 1.9794143707473921 150.6104622169337 1.7194876683389566,0.18566200652918,3.093805096490481,59909.64697194537,image,,ELIXIR,,calibration,,1,,2022-11-26T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,22Bm04,2022-11-30T08:34:14.000,caom:CFHT/2814286/2814286o,,,8dceb5e2-8f6d-4aae-8116-c730f682bd75,ivo://cadc.nrc.ca/CFHT?2814286/2814286p,ivo://cadc.nrc.ca/CFHT?2814286/2814286p
caom:CFHT/1805915,CFHT,1805915,1805915p,150.1180908361037,2.2085065835793785,D2,57163.2531752,120.05900000000011,MegaPrime,g.MP9402,2,OBJECT,15AQ97,QSO Team,2015-05-21T00:00:00.000,1805915,3.98003455913135E-7,5.51447311988385E-7,1.137535092374847,polygon 149.62921996012457 1.7082260611650355 149.51945803480973 1.9665110686681828 149.51666122482226 2.4441871672541424 149.62498144693495 2.7039386211021963 150.6057931224792 2.708165598590554 150.71907807775165 2.4509795690786405 150.71794452928475 1.9718442196971893 150.60943340282333 1.7125584766749142,0.18580070323808764,3.093805096490481,57163.254564771756,image,,ELIXIR,,calibration,,1,,2015-05-21T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,15Am04,2015-06-19T14:25:09.000,caom:CFHT/1805915/1805915o,,,00000000-0000-0000-2b08-014f6d32eca6,ivo://cadc.nrc.ca/CFHT?1805915/1805915p,ivo://cadc.nrc.ca/CFHT?1805915/1805915p
caom:CFHT/1795464,CFHT,1795464,1795464p,150.11816219714302,2.2095714902398527,D2,57125.2468271,120.05599999999997,MegaPrime,g.MP9402,2,OBJECT,15AQ97,QSO Team,2015-04-13T00:00:00.000,1795464,3.98003455913135E-7,5.51447311988385E-7,1.1396588663696647,polygon 149.62926041682718 1.711873228347784 149.51915728112326 1.9701006900507707 149.51725293129437 2.44778406370186 149.62608298654482 2.707530449792813 150.60661226994893 2.709858756701834 150.71697306640922 2.4514489199814733 150.7179017884663 1.973594602192378 150.60890814086156 1.7143459673580281 150.5055910033417 1.7073826620920443,0.1857829285459746,3.093805096490481,57125.24821663704,image,,ELIXIR,,calibration,,1,,2015-04-13T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,15Am03,2015-05-15T14:54:34.000,caom:CFHT/1795464/1795464o,,,00000000-0000-0000-2e11-014d9de46513,ivo://cadc.nrc.ca/CFHT?1795464/1795464p,ivo://cadc.nrc.ca/CFHT?1795464/1795464p
caom:CFHT/2874342,CFHT,2874342,2874342p,150.11967617108897,2.2102271738524877,D2,60088.2483025,120.12700000000002,MegaPrime,g.MP9402,2,OBJECT,23AQ97,QSO Team,2023-05-24T00:00:00.000,2874342,3.98003455913135E-7,5.51447311988385E-7,1.1352615385961897,polygon 149.63408218027303 1.708856962749664 149.52231629208154 1.9660900197030742 149.51769947820335 2.44355365642231 149.62548390171798 2.7031929987228978 150.60542408225018 2.7117074541457953 150.7172720035798 2.454275666152256 150.72116221518692 1.9765405671604555 150.61345875075887 1.7167627799305762,0.18557150463599353,3.093805096490481,60088.24969285879,image,,ELIXIR,,calibration,,1,,2023-05-24T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Am04,2023-06-05T01:07:12.000,caom:CFHT/2874342/2874342o,,,6a9f9fd0-8b89-4cef-bd03-a0fea8a63536,ivo://cadc.nrc.ca/CFHT?2874342/2874342p,ivo://cadc.nrc.ca/CFHT?2874342/2874342p
caom:CFHT/2916027,CFHT,2916027,2916027p,150.1160818339762,2.2089545419104866,D2,60230.6406444,120.09400000000002,MegaPrime,g.MP9402,2,OBJECT,23BQ97,QSO Team,2023-10-13T00:00:00.000,2916027,3.98003455913135E-7,5.51447311988385E-7,1.1358227299637313,polygon 149.629282953248 1.7089849312180547 149.51775055316523 1.9663497391098161 149.5144801992794 2.4442933740145065 149.62260661375743 2.7032441028997596 150.60322979224347 2.709102539897728 150.71456503990836 2.4513511230374974 150.7172264277731 1.9733908447515915 150.608904949969 1.7140375840805433,0.18557450067420017,3.093805096490481,60230.642034376855,image,,ELIXIR,,calibration,,1,,2023-10-13T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Bm03,2023-10-24T10:04:28.000,caom:CFHT/2916027/2916027o,,,2d38ae85-5aa6-44df-8fe1-3ee5bc03f4ef,ivo://cadc.nrc.ca/CFHT?2916027/2916027p,ivo://cadc.nrc.ca/CFHT?2916027/2916027p
